CustomerID,Country,State,Retired,HasPartner,HasDependents,Education,Gender,BaseCharges,DOC,TotalCharges,DOE,ElectronicBilling,ContractType,PaymentMethod,Multilines,OnlineBackup,InternetServiceCategory,StreamingMovies,OnlineSecurity,DeviceProtection,StreamingTelevision,HasPhoneService,TechnicalSupport,Churn
Cust1335,India,Maharashtra,0,1,1,ProfessionalQalification,Female,389.75,5-1-2012,16920,24-Jul-08,Yes,Month-to-month,Credit card (automatic),No,No,Fiber optic,No,No,No,Yes,1,No,Yes
Cust1336,India,Maharashtra,0,1,1,Masters,Female,327.5,5-1-2012,19006.5,2-Mar-07,No,One year,Mailed check,Yes,Yes,DSL,No,Yes,No,No,1,Yes,No
Cust1337,India,Maharashtra,0,2,2,ProfessionalQalification,Male,456.25,5-1-2012,23691.5,28-Sep-07,No,One year,Electronic check,No,No,Fiber optic,No,Yes,Yes,Yes,1,No,No
Cust1338,India,Maharashtra,0,1,1,Highschool or below,Male,126.25,5-1-2012,4738.75,22-Oct-08,Yes,One year,Credit card (automatic),No phone service,No,DSL,No,No,No,No,0,No,No
Cust1339,India,Maharashtra,1,1,2,Highschool or below,Female,125.5,5-1-2012,6378,29-Aug-07,No,Two year,Credit card (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust1340,India,Maharashtra,1,1,2,Masters,Male,345.5,5-1-2012,7373.75,15-Apr-10,Yes,Month-to-month,Electronic check,No,No,Fiber optic,No,No,No,No,1,No,Yes
Cust1341,India,Maharashtra,0,1,2,Graduation,Male,505.25,5-1-2012,11959,15-Jan-10,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,Yes,Yes,1,No,Yes
Cust1342,India,Maharashtra,0,2,2,Highschool or below,Male,506.75,5-1-2012,11585.5,16-Mar-10,Yes,Month-to-month,Bank transfer (automatic),Yes,No,Fiber optic,Yes,Yes,No,Yes,1,No,Yes
Cust1343,India,Maharashtra,0,1,1,Highschool or below,Male,353.5,5-1-2012,18850,30-Jul-07,Yes,One year,Electronic check,Yes,Yes,DSL,No,No,No,Yes,1,Yes,No
Cust1344,India,Maharashtra,0,2,2,Masters,Female,446.25,5-1-2012,9539.25,16-Mar-10,No,Month-to-month,Electronic check,No,No,Fiber optic,Yes,No,No,Yes,1,No,Yes
Cust1345,India,Maharashtra,1,2,2,Highschool or below,Male,399.25,5-1-2012,7358.75,14-Jun-10,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,Yes,No,1,No,Yes
Cust1346,India,Maharashtra,1,2,2,ProfessionalQalification,Male,220.0,5-1-2012,220,6-Dec-11,No,Month-to-month,Electronic check,No,No,DSL,No,No,No,No,1,No,No
Cust1347,India,Maharashtra,1,1,2,Graduation,Female,354.25,5-1-2012,23694.25,4-Aug-06,Yes,One year,Bank transfer (automatic),Yes,Yes,DSL,No,No,Yes,Yes,1,No,No
Cust1348,India,Maharashtra,0,2,2,Masters,Female,500.25,5-1-2012,19052.75,21-Dec-08,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,Yes,Yes,1,No,No
Cust1349,India,Maharashtra,0,1,1,Masters,Female,395.75,5-1-2012,20092.75,28-Oct-07,Yes,Month-to-month,Bank transfer (automatic),No,Yes,Fiber optic,No,Yes,No,No,1,No,No
Cust1350,India,Maharashtra,0,1,2,Highschool or below,Female,500.25,5-1-2012,24170,26-Jan-08,Yes,Month-to-month,Credit card (automatic),No,No,Fiber optic,Yes,No,Yes,Yes,1,Yes,No
Cust1351,India,Maharashtra,0,2,1,Graduation,Female,299.0,5-1-2012,4124.25,11-Nov-10,Yes,Month-to-month,Credit card (automatic),No,No,DSL,No,No,Yes,Yes,1,No,No
Cust1352,India,Maharashtra,0,2,2,ProfessionalQalification,Female,122.25,5-1-2012,7465.5,2-Mar-07,No,Two year,Electronic check,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust1353,India,Maharashtra,1,2,2,Highschool or below,Female,499.75,5-1-2012,15933.25,19-Jun-09,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,No,No,Yes,1,No,Yes
Cust1354,India,Maharashtra,0,2,2,Highschool or below,Female,229.0,5-1-2012,229,6-Dec-11,No,Month-to-month,Electronic check,No,No,DSL,No,No,No,No,1,No,Yes
Cust1355,India,Maharashtra,0,2,2,Graduation,Female,376.5,5-1-2012,376.5,6-Dec-11,No,Month-to-month,Electronic check,No,No,Fiber optic,No,No,Yes,No,1,No,Yes
Cust1356,India,Maharashtra,0,1,2,Graduation,Male,502.75,5-1-2012,27574.75,31-May-07,Yes,One year,Electronic check,Yes,No,Fiber optic,Yes,Yes,No,Yes,1,No,No
Cust1357,India,Maharashtra,0,2,2,ProfessionalQalification,Female,100.0,5-1-2012,4051.5,23-Aug-08,No,Two year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust1358,India,Maharashtra,0,1,1,Graduation,Male,101.5,5-1-2012,7005.75,5-Feb-06,No,Two year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust1359,India,Maharashtra,1,2,2,Graduation,Female,476.25,5-1-2012,22121,26-Mar-08,No,One year,Credit card (automatic),No,Yes,Fiber optic,Yes,No,No,Yes,1,No,Yes
Cust1360,India,Maharashtra,1,1,1,Highschool or below,Female,476.5,5-1-2012,27837.25,1-May-07,Yes,Month-to-month,Credit card (automatic),No,Yes,Fiber optic,No,No,Yes,Yes,1,Yes,No
Cust1361,India,Maharashtra,1,2,2,Masters,Male,582.5,5-1-2012,31912.75,30-Jun-07,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust1362,India,Maharashtra,0,2,2,ProfessionalQalification,Female,499.75,5-1-2012,2738.25,9-Jul-11,Yes,Month-to-month,Mailed check,No,No,Fiber optic,Yes,No,Yes,Yes,1,Yes,Yes
Cust1363,India,Maharashtra,0,2,2,ProfessionalQalification,Male,522.5,5-1-2012,32954,2-Nov-06,No,One year,Credit card (automatic),Yes,Yes,Fiber optic,No,Yes,Yes,Yes,1,Yes,No
Cust1364,India,Maharashtra,0,2,2,Masters,Male,283.75,5-1-2012,2516.25,11-Mar-11,Yes,Month-to-month,Bank transfer (automatic),No,No,DSL,Yes,No,No,No,1,No,No
Cust1365,India,Maharashtra,0,2,2,Graduation,Female,372.25,5-1-2012,18609.5,27-Dec-07,Yes,Two year,Bank transfer (automatic),No,No,DSL,Yes,No,Yes,Yes,1,Yes,No
Cust1366,India,Maharashtra,0,2,2,Masters,Male,542.25,5-1-2012,35882.75,5-Jun-06,No,One year,Electronic check,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,Yes,Yes
Cust1367,India,Maharashtra,0,1,1,Graduation,Male,272.5,5-1-2012,11505.75,24-Jul-08,No,Month-to-month,Mailed check,No,Yes,DSL,No,Yes,No,No,1,No,No
Cust1368,India,Maharashtra,0,2,2,Highschool or below,Male,328.0,5-1-2012,1699.5,8-Aug-11,Yes,Month-to-month,Bank transfer (automatic),No,Yes,DSL,Yes,No,No,No,1,Yes,No
Cust1369,India,Maharashtra,0,2,1,Masters,Female,324.25,5-1-2012,6684,15-Apr-10,No,One year,Mailed check,No,No,DSL,Yes,Yes,Yes,No,1,No,No
Cust1370,India,Maharashtra,0,1,2,Graduation,Male,504.25,5-1-2012,17636.5,21-Mar-09,No,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,Yes,Yes,1,No,No
Cust1371,India,Maharashtra,0,2,2,Graduation,Female,348.0,5-1-2012,348,6-Dec-11,Yes,Month-to-month,Electronic check,No,No,Fiber optic,No,No,No,No,1,No,Yes
Cust1372,India,Maharashtra,0,2,2,Graduation,Female,389.75,5-1-2012,1527.75,7-Sep-11,No,Month-to-month,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,No,No,1,No,Yes
Cust1373,India,Maharashtra,0,1,2,Graduation,Female,102.5,5-1-2012,7511.25,5-Feb-06,No,Two year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust1374,India,Maharashtra,1,1,1,ProfessionalQalification,Male,559.75,5-1-2012,22674.5,23-Aug-08,Yes,One year,Electronic check,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,Yes,Yes
Cust1375,India,Maharashtra,0,1,1,Graduation,Female,418.25,5-1-2012,28667,5-Jun-06,Yes,One year,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,No,No,1,Yes,No
Cust1376,India,Maharashtra,0,2,2,Masters,Male,442.75,5-1-2012,31811.75,5-Feb-06,No,Two year,Credit card (automatic),Yes,Yes,DSL,Yes,Yes,Yes,Yes,1,Yes,No
Cust1377,India,Maharashtra,0,2,2,ProfessionalQalification,Female,429.25,5-1-2012,15017.75,20-Jan-09,No,One year,Bank transfer (automatic),No,Yes,DSL,Yes,Yes,Yes,Yes,1,Yes,No
Cust1378,India,Maharashtra,0,1,2,ProfessionalQalification,Male,424.0,5-1-2012,18131.75,25-May-08,Yes,Month-to-month,Credit card (automatic),Yes,No,Fiber optic,No,Yes,Yes,No,1,No,No
Cust1379,India,Maharashtra,0,2,2,Masters,Female,280.5,5-1-2012,5169.5,14-Jun-10,Yes,Month-to-month,Mailed check,Yes,No,DSL,No,No,Yes,No,1,No,No
Cust1380,India,Maharashtra,0,1,1,Highschool or below,Female,102.5,5-1-2012,5957,1-Apr-07,No,Two year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust1381,India,Maharashtra,0,1,1,Highschool or below,Female,347.5,5-1-2012,7491,16-Mar-10,Yes,One year,Bank transfer (automatic),No,Yes,DSL,Yes,No,No,Yes,1,No,Yes
Cust1382,India,Maharashtra,0,1,2,ProfessionalQalification,Female,547.0,5-1-2012,31263.5,1-May-07,Yes,One year,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,Yes,No
Cust1383,India,Maharashtra,0,1,2,Highschool or below,Male,404.5,5-1-2012,22787.5,31-May-07,Yes,One year,Electronic check,No,No,Fiber optic,Yes,No,No,No,1,No,No
Cust1384,India,Maharashtra,0,1,2,Masters,Female,360.5,5-1-2012,13292,21-Dec-08,No,One year,Mailed check,Yes,Yes,DSL,Yes,No,No,No,1,Yes,No
Cust1385,India,Maharashtra,1,1,2,Graduation,Female,426.75,5-1-2012,7317.25,13-Aug-10,Yes,Month-to-month,Bank transfer (automatic),Yes,No,Fiber optic,No,Yes,Yes,No,1,No,Yes
Cust1386,India,Maharashtra,0,2,2,ProfessionalQalification,Female,371.5,5-1-2012,20831.75,1-May-07,Yes,Two year,Credit card (automatic),No,Yes,DSL,No,Yes,Yes,Yes,1,Yes,No
Cust1387,India,Maharashtra,0,2,2,Graduation,Male,95.75,5-1-2012,3190,19-Feb-09,Yes,One year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust1388,India,Maharashtra,0,2,2,Graduation,Female,478.25,5-1-2012,478.25,6-Dec-11,No,Month-to-month,Mailed check,Yes,No,Fiber optic,Yes,No,No,Yes,1,No,Yes
Cust1389,India,Maharashtra,1,1,1,Highschool or below,Female,146.5,5-1-2012,1779.5,10-Jan-11,Yes,Month-to-month,Mailed check,No phone service,No,DSL,No,No,No,No,0,Yes,No
Cust1390,India,Maharashtra,0,1,1,Masters,Female,392.25,5-1-2012,26666.75,5-Jun-06,Yes,One year,Electronic check,Yes,Yes,DSL,Yes,Yes,Yes,No,1,Yes,No
Cust1391,India,Maharashtra,0,2,2,ProfessionalQalification,Female,268.0,5-1-2012,16185.25,31-Jan-07,No,Two year,Electronic check,No phone service,No,DSL,Yes,Yes,Yes,Yes,0,No,No
Cust1392,India,Maharashtra,0,2,2,Graduation,Female,361.75,5-1-2012,24957.5,5-Jul-06,Yes,One year,Bank transfer (automatic),No,No,DSL,Yes,Yes,Yes,No,1,Yes,No
Cust1393,India,Maharashtra,1,1,1,Masters,Female,502.0,5-1-2012,16088.25,20-May-09,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,No,No,Yes,1,No,No
Cust1394,India,Maharashtra,0,2,2,Highschool or below,Female,246.5,5-1-2012,6166.25,15-Jan-10,Yes,Month-to-month,Credit card (automatic),No,No,DSL,No,No,Yes,No,1,No,No
Cust1395,India,Maharashtra,0,1,2,Masters,Male,249.5,5-1-2012,7209.75,19-Jul-09,No,Month-to-month,Electronic check,Yes,No,DSL,No,No,No,No,1,No,No
Cust1396,India,Maharashtra,0,1,1,Highschool or below,Male,479.75,5-1-2012,22283.25,25-Apr-08,Yes,Month-to-month,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,No,1,No,No
Cust1397,India,Maharashtra,1,2,2,Graduation,Female,397.5,5-1-2012,21851.25,30-Jul-07,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,1,No,Yes
Cust1398,India,Maharashtra,0,1,1,Graduation,Female,300.0,5-1-2012,21320,5-Feb-06,Yes,Two year,Electronic check,No phone service,Yes,DSL,Yes,No,Yes,Yes,0,Yes,No
Cust1399,India,Maharashtra,0,1,2,Masters,Male,496.25,5-1-2012,24604,27-Dec-07,Yes,One year,Credit card (automatic),No,No,Fiber optic,Yes,No,Yes,Yes,1,Yes,No
Cust1400,India,Maharashtra,1,2,1,ProfessionalQalification,Male,272.75,5-1-2012,3006.25,9-Feb-11,Yes,Month-to-month,Electronic check,No,Yes,DSL,No,No,No,No,1,Yes,No
Cust1401,India,Maharashtra,0,1,1,Highschool or below,Female,352.25,5-1-2012,25828.5,5-Feb-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,DSL,No,Yes,Yes,No,1,Yes,No
Cust1402,India,Maharashtra,0,2,2,ProfessionalQalification,Female,495.0,5-1-2012,1437,7-Oct-11,Yes,Month-to-month,Credit card (automatic),No,No,Fiber optic,Yes,Yes,Yes,Yes,1,No,Yes
Cust1403,India,Maharashtra,0,1,1,ProfessionalQalification,Male,499.0,5-1-2012,24362.25,27-Dec-07,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,Yes,Yes,1,No,Yes
Cust1404,India,Maharashtra,0,1,1,Masters,Male,283.75,5-1-2012,18542,4-Aug-06,Yes,Two year,Credit card (automatic),No phone service,Yes,DSL,Yes,No,Yes,Yes,0,No,No
Cust1405,India,Maharashtra,1,1,2,Masters,Female,454.25,5-1-2012,32350.5,6-Apr-06,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,Yes,No,No,1,No,No
Cust1406,India,Maharashtra,1,2,2,Highschool or below,Female,270.5,5-1-2012,4445,12-Sep-10,Yes,Month-to-month,Electronic check,Yes,No,DSL,No,Yes,No,No,1,No,No
Cust1407,India,Maharashtra,0,1,2,ProfessionalQalification,Male,407.0,5-1-2012,21772.25,28-Sep-07,Yes,One year,Credit card (automatic),Yes,Yes,DSL,Yes,Yes,Yes,No,1,Yes,No
Cust1408,India,Maharashtra,0,2,2,ProfessionalQalification,Female,352.75,5-1-2012,2169.75,9-Jul-11,No,Month-to-month,Credit card (automatic),No,No,Fiber optic,No,No,No,No,1,No,No
Cust1409,India,Maharashtra,0,1,2,Masters,Male,394.25,5-1-2012,28815.75,5-Feb-06,No,Two year,Bank transfer (automatic),Yes,Yes,DSL,Yes,Yes,Yes,No,1,Yes,No
Cust1410,India,Maharashtra,0,2,2,Graduation,Female,565.75,5-1-2012,39966.5,7-Mar-06,Yes,Two year,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust1411,India,Maharashtra,0,1,1,Masters,Male,197.25,5-1-2012,10106.75,27-Nov-07,Yes,Month-to-month,Credit card (automatic),No phone service,No,DSL,No,Yes,No,Yes,0,No,No
Cust1412,India,Maharashtra,0,2,2,Masters,Male,125.25,5-1-2012,764.75,9-Jun-11,Yes,Month-to-month,Bank transfer (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust1413,India,Maharashtra,0,1,2,Highschool or below,Male,248.25,5-1-2012,12049.5,27-Dec-07,No,Two year,Credit card (automatic),No phone service,Yes,DSL,Yes,No,No,Yes,0,No,No
Cust1414,India,Maharashtra,0,1,2,Graduation,Female,245.75,5-1-2012,1354,9-Jul-11,Yes,Month-to-month,Electronic check,No,No,DSL,No,No,No,No,1,Yes,Yes
Cust1415,India,Maharashtra,1,1,2,ProfessionalQalification,Female,475.25,5-1-2012,19722.5,24-Jul-08,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,No,Yes,1,No,No
Cust1416,India,Maharashtra,0,1,1,Masters,Male,243.75,5-1-2012,243.75,6-Dec-11,Yes,Month-to-month,Mailed check,No,No,DSL,No,Yes,No,No,1,No,No
Cust1417,India,Maharashtra,0,1,1,Masters,Female,303.0,5-1-2012,16485,29-Aug-07,No,One year,Credit card (automatic),No,No,DSL,Yes,No,Yes,No,1,No,No
Cust1418,India,Maharashtra,0,2,2,ProfessionalQalification,Female,100.0,5-1-2012,708,10-May-11,No,Two year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust1419,India,Maharashtra,0,1,1,Highschool or below,Male,573.5,5-1-2012,39249.25,5-Jun-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust1420,India,Maharashtra,1,2,2,Highschool or below,Female,424.25,5-1-2012,2077.75,8-Aug-11,Yes,Month-to-month,Mailed check,No,No,Fiber optic,No,No,Yes,Yes,1,No,Yes
Cust1421,India,Maharashtra,0,1,1,Graduation,Male,124.0,5-1-2012,7381.25,2-Dec-06,No,One year,Bank transfer (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust1422,India,Maharashtra,0,2,1,Highschool or below,Male,404.25,5-1-2012,7229.75,13-Aug-10,No,One year,Electronic check,No,Yes,DSL,Yes,No,Yes,Yes,1,Yes,No
Cust1423,India,Maharashtra,0,2,2,Masters,Female,448.75,5-1-2012,5262,10-Jan-11,Yes,Month-to-month,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,No,Yes,1,No,Yes
Cust1424,India,Maharashtra,0,2,2,ProfessionalQalification,Male,328.0,5-1-2012,22832.5,5-Feb-06,Yes,Two year,Bank transfer (automatic),No phone service,Yes,DSL,Yes,Yes,Yes,Yes,0,Yes,No
Cust1425,India,Maharashtra,0,1,1,Graduation,Female,400.75,5-1-2012,8953.25,16-Mar-10,Yes,Month-to-month,Electronic check,No,No,Fiber optic,Yes,No,No,No,1,No,No
Cust1426,India,Maharashtra,0,2,1,Highschool or below,Female,286.0,5-1-2012,1118.75,7-Sep-11,Yes,Month-to-month,Mailed check,No phone service,Yes,DSL,Yes,Yes,Yes,Yes,0,No,No
Cust1427,India,Maharashtra,0,2,2,Highschool or below,Male,146.75,5-1-2012,1082.25,10-May-11,No,Month-to-month,Mailed check,No phone service,No,DSL,No,Yes,No,No,0,No,No
Cust1428,India,Maharashtra,0,1,1,Masters,Female,481.75,5-1-2012,19577,22-Sep-08,Yes,Month-to-month,Credit card (automatic),Yes,Yes,Fiber optic,No,No,Yes,Yes,1,No,No
Cust1429,India,Maharashtra,1,2,2,Graduation,Male,517.5,5-1-2012,32743.25,3-Oct-06,Yes,Month-to-month,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,No,Yes,1,No,No
Cust1430,India,Maharashtra,0,1,1,Graduation,Male,100.25,5-1-2012,2000,15-May-10,No,Two year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust1431,India,Maharashtra,0,1,1,ProfessionalQalification,Female,99.0,5-1-2012,5599.5,31-May-07,Yes,Two year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust1432,India,Maharashtra,1,2,2,Masters,Female,510.75,5-1-2012,23676.75,25-Apr-08,Yes,One year,Bank transfer (automatic),Yes,No,Fiber optic,Yes,No,Yes,Yes,1,No,No
Cust1433,India,Maharashtra,0,1,1,Graduation,Male,98.5,5-1-2012,1291.75,10-Jan-11,No,Two year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust1434,India,Maharashtra,0,2,2,Graduation,Female,519.75,5-1-2012,32115,1-Jan-07,Yes,One year,Electronic check,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,No,No
Cust1435,India,Maharashtra,0,2,2,Masters,Female,420.5,5-1-2012,15938.25,21-Nov-08,No,One year,Bank transfer (automatic),Yes,Yes,DSL,Yes,Yes,Yes,Yes,1,No,No
Cust1436,India,Maharashtra,0,1,1,Masters,Female,100.0,5-1-2012,6046.25,2-Nov-06,No,Two year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust1437,India,Maharashtra,0,1,2,Graduation,Female,495.0,5-1-2012,20675,24-Jul-08,Yes,Two year,Credit card (automatic),No,No,Fiber optic,Yes,No,Yes,Yes,1,Yes,No
Cust1438,India,Maharashtra,0,2,2,Masters,Female,398.0,5-1-2012,20121,27-Nov-07,Yes,Two year,Mailed check,Yes,Yes,DSL,Yes,No,No,Yes,1,Yes,No
Cust1439,India,Maharashtra,0,1,1,Highschool or below,Male,422.5,5-1-2012,21274.25,27-Dec-07,No,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No,Yes,1,No,Yes
Cust1440,India,Maharashtra,0,1,1,Highschool or below,Male,500.0,5-1-2012,19177.75,22-Oct-08,No,One year,Electronic check,Yes,No,Fiber optic,Yes,No,Yes,Yes,1,No,No
Cust1441,India,Maharashtra,0,2,2,Highschool or below,Male,374.75,5-1-2012,758.75,6-Nov-11,No,Month-to-month,Electronic check,No,Yes,Fiber optic,No,No,No,No,1,No,No
Cust1442,India,Maharashtra,0,1,2,ProfessionalQalification,Male,221.5,5-1-2012,13333.75,2-Mar-07,Yes,Month-to-month,Electronic check,No phone service,No,DSL,Yes,No,No,Yes,0,No,No
Cust1443,India,Maharashtra,0,1,1,ProfessionalQalification,Male,99.75,5-1-2012,6888.5,5-Jun-06,No,Two year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust1444,India,Maharashtra,0,1,1,Masters,Female,576.25,5-1-2012,33792.25,31-Jan-07,No,Two year,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust1445,India,Maharashtra,1,2,2,Graduation,Female,241.0,5-1-2012,1701.75,9-Jun-11,Yes,Month-to-month,Electronic check,No,No,DSL,No,Yes,No,No,1,No,No
Cust1446,India,Maharashtra,0,2,2,Masters,Male,98.5,5-1-2012,844.5,10-May-11,Yes,Month-to-month,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust1447,India,Maharashtra,0,2,2,ProfessionalQalification,Male,221.75,5-1-2012,406.25,6-Nov-11,No,Month-to-month,Electronic check,No,No,DSL,No,No,No,No,1,No,Yes
Cust1448,India,Maharashtra,1,1,2,Highschool or below,Female,568.25,5-1-2012,38573.25,6-Apr-06,Yes,Two year,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust1449,India,Maharashtra,0,1,1,Masters,Male,247.75,5-1-2012,2378.5,11-Mar-11,No,One year,Mailed check,No,Yes,DSL,No,No,No,No,1,No,No
Cust1450,India,Maharashtra,0,1,1,Highschool or below,Female,417.75,5-1-2012,3400.25,10-May-11,Yes,Month-to-month,Electronic check,No,Yes,Fiber optic,No,No,No,Yes,1,No,Yes
